datetime,sessionTime,posX,posY,posZ,q0,qi,qj,qk,pitch,yaw,roll
250320200820.037,25.460,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200820.177,25.580,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200820.322,25.700,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200820.468,25.820,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200820.483,25.940,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200820.615,26.060,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200820.761,26.180,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200820.897,26.300,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200821.038,26.420,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200821.182,26.540,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200821.322,26.660,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200821.338,26.780,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200821.477,26.900,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200821.616,27.020,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200821.750,27.140,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200821.902,27.260,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200822.039,27.380,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200822.055,27.500,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200822.196,27.620,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200822.336,27.740,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200822.475,27.860,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200822.615,27.980,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200822.755,28.100,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200822.770,28.220,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200822.910,28.340,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200823.052,28.460,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200823.193,28.580,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200823.331,28.700,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200823.471,28.820,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200823.487,28.940,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200823.629,29.060,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200823.769,29.180,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200823.910,29.300,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200824.047,29.420,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200824.191,29.540,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200824.205,29.660,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200824.343,29.780,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200824.486,29.900,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200824.629,30.020,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200824.770,30.140,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200824.905,30.260,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200824.921,30.380,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200825.062,30.500,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200825.206,30.620,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200825.349,30.740,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200825.485,30.860,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200825.629,30.980,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200825.645,31.100,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200825.780,31.220,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200825.921,31.340,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200826.059,31.460,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200826.203,31.580,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200826.341,31.700,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200826.487,31.820,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200826.502,31.940,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200826.637,32.060,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200826.779,32.180,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200826.921,32.300,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200827.060,32.420,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200827.201,32.540,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200827.217,32.660,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200827.359,32.780,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200827.501,32.900,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200827.640,33.020,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200827.779,33.140,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200827.920,33.260,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200827.936,33.380,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200828.079,33.500,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200828.218,33.620,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200828.358,33.740,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200829.173,33.860,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200829.180,33.980,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200829.185,34.100,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200829.330,34.220,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200829.472,34.340,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
