datetime,sessionTime,posX,posY,posZ,q0,qi,qj,qk,pitch,yaw,roll
250320201102.395,11.760,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201102.406,11.880,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201102.571,12.000,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201102.727,12.120,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201102.886,12.240,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201102.902,12.360,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201103.042,12.480,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201103.174,12.600,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201103.324,12.720,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201103.492,12.840,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201103.508,12.960,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201103.644,13.080,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201103.792,13.200,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201103.939,13.320,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201103.955,13.440,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201104.098,13.560,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201104.244,13.680,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201104.388,13.800,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201104.538,13.920,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201104.554,14.040,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201104.698,14.160,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201104.844,14.280,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201104.989,14.400,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201105.135,14.520,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201105.151,14.640,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201105.296,14.760,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201105.443,14.880,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201105.588,15.000,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201105.734,15.120,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201105.750,15.240,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201105.899,15.360,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201106.040,15.480,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201106.185,15.600,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201106.336,15.720,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201106.351,15.840,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201106.492,15.960,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201106.638,16.080,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201106.788,16.200,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201106.930,16.320,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201107.076,16.440,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201107.092,16.560,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201107.237,16.680,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201107.390,16.800,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201107.534,16.920,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201107.550,17.040,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201107.693,17.160,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201107.839,17.280,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201107.987,17.400,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201108.131,17.520,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201108.282,17.640,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201108.298,17.760,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201108.438,17.880,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201108.588,18.000,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201108.731,18.120,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201108.882,18.240,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201108.898,18.360,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201109.036,18.480,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201109.187,18.600,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201109.330,18.720,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201109.477,18.840,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201109.492,18.960,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201109.636,19.080,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201109.785,19.200,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201109.928,19.320,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201110.074,19.440,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201110.090,19.560,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
